"","Module","Policy","ISO","year","Value","Policytype","Policytype_detail","diff","diff_2","introduction","diff_adj","diff_2_adj","source","Policy_name","Broad_category","Policytype_detail_new","Market_non_market","label","High_income"
"944","Electricity","BanPhaseOutCoal","SVK",2019,5,"NMBI","Technology Standards",5,5,1,1,1,"OECD","Ban & phase out of coal plants","Ban","Technology Standards","Non-market","jump",1
"945","Electricity","BanPhaseOutCoal","HUN",2019,1,"NMBI","Technology Standards",1,1,1,0,0,"OECD","Ban & phase out of coal plants","Ban","Technology Standards","Non-market","jump",1
"946","Electricity","BanPhaseOutCoal","GRC",2019,5,"NMBI","Technology Standards",5,5,1,1,1,"OECD","Ban & phase out of coal plants","Ban","Technology Standards","Non-market","jump",1
"947","Electricity","BanPhaseOutCoal","DEU",2019,4,"NMBI","Technology Standards",4,4,1,1,1,"OECD","Ban & phase out of coal plants","Ban","Technology Standards","Non-market","jump",1
"948","Electricity","Carbon Tax Electricity","CAN",2019,8,"MBI","Carbon Pricing",6,3,0,1,1,"OECD","Carbon tax","Taxation","Carbon Pricing","Market","jump",1
"949","Electricity","Carbon Tax Electricity","ZAF",2019,7,"MBI","Carbon Pricing",7,7,1,1,1,"OECD","Carbon tax","Taxation","Carbon Pricing","Market","jump",0
"950","Electricity","Fossil Fuel Subsidies Electricity","IRL",2019,6,"MBI","Carbon Pricing",1,2,0,0,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",1
"951","Electricity","Fossil Fuel Subsidies Electricity","TUR",2019,9,"MBI","Carbon Pricing",2,2,0,1,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"952","Electricity","PlanningRenewablesExpansion","BEL",2019,7,"NMBI","Other regulatory instruments",5,6,0,1,1,"OECD","Renewable expansion planning","Planning","Other regulatory instruments","Non-market","jump",1
"953","Electricity","PlanningRenewablesExpansion","MEX",2019,9,"NMBI","Other regulatory instruments",3,3,0,1,1,"OECD","Renewable expansion planning","Planning","Other regulatory instruments","Non-market","jump",0
"954","Electricity","Renewable energy certificates","ROU",2019,9,"MBI","Subsidy",1,2,0,0,1,"OECD","Renewable portfolio standard","Renewable portfolio standard","Subsidy","Non-market","jump",1
"955","Electricity","Renewable energy certificates","IND",2019,6,"MBI","Subsidy",1,2,0,0,1,"OECD","Renewable portfolio standard","Renewable portfolio standard","Subsidy","Non-market","jump",0
"956","Electricity","Renewable energy certificates","BEL",2019,10,"MBI","Subsidy",2,2,0,1,1,"OECD","Renewable portfolio standard","Renewable portfolio standard","Subsidy","Non-market","jump",1
"957","Industry","Carbon Tax Industry","ZAF",2019,6,"MBI","Carbon Pricing",6,6,1,1,1,"OECD","Carbon tax","Taxation","Carbon Pricing","Market","jump",0
"958","Industry","Carbon Tax Industry","CAN",2019,6,"MBI","Carbon Pricing",4,2,0,1,1,"OECD","Carbon tax","Taxation","Carbon Pricing","Market","jump",1
"959","Industry","EnergyEfficiencyMandates","HUN",2019,8,"NMBI","Other regulatory instruments",2,2,0,1,1,"OECD","Energy efficiency mandate","Energy efficiency mandate","Other regulatory instruments","Non-market","jump",1
"960","Industry","EnergyEfficiencyMandates","GRC",2019,4,"NMBI","Other regulatory instruments",3,3,0,1,1,"OECD","Energy efficiency mandate","Energy efficiency mandate","Other regulatory instruments","Non-market","jump",1
"961","Industry","Fossil Fuel Subsidies Industry","GRC",2019,5,"MBI","Carbon Pricing",1,2,0,0,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",1
"962","Industry","MEPS electric motors","BRA",2019,10,"NMBI","Performance Standards",3,3,0,1,1,"OECD","Minimum energy performance standard","Minimum energy performance standard","Performance Standards","Non-market","jump",0
"963","Transport","Bans and Phaseouts passenger cars ICE","ESP",2019,2,"NMBI","Technology Standards",2,2,1,1,1,"OECD","Ban & phase out of fossil cars","Ban","Technology Standards","Non-market","jump",1
"964","Transport","Bans and Phaseouts passenger cars ICE","FRA",2019,4,"NMBI","Technology Standards",2,2,0,1,1,"OECD","Ban & phase out of fossil cars","Ban","Technology Standards","Non-market","jump",1
"965","Transport","Bans and Phaseouts passenger cars ICE","SWE",2019,3,"NMBI","Technology Standards",3,3,1,1,1,"OECD","Ban & phase out of fossil cars","Ban","Technology Standards","Non-market","jump",1
"966","Transport","Bans and Phaseouts passenger cars ICE","IRL",2019,3,"NMBI","Technology Standards",3,3,1,1,1,"OECD","Ban & phase out of fossil cars","Ban","Technology Standards","Non-market","jump",1
"967","Transport","Carbon Tax Transport","CAN",2019,4,"MBI","Carbon Pricing",2,1,0,1,0,"OECD","Carbon tax","Driving taxation","Carbon Pricing","Market","jump",1
"968","Transport","Carbon Tax Transport","ZAF",2019,4,"MBI","Carbon Pricing",4,4,1,1,1,"OECD","Carbon tax","Driving taxation","Carbon Pricing","Market","jump",0
"969","Transport","Financial support","AUT",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"970","Transport","Financial support","DEU",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"971","Transport","Financial support","ESP",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"972","Transport","Financial support","NLD",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"973","Transport","Financial support","PRT",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"974","Transport","Financial support","ITA",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"975","Transport","Financial support","MEX",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",0
"976","Transport","Fossil Fuel Subsidies Transport","GBR",2019,10,"MBI","Carbon Pricing",2,0,0,1,0,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",1
"977","Transport","Fossil Fuel Subsidies Transport","COL",2019,4,"MBI","Carbon Pricing",2,1,0,1,0,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"978","Transport","Investment in Rail Infrastructure","RUS",2019,9,"NMBI","Other NMBI",2,3,0,1,1,"OECD","Public expenditure for rail","Public rail investment","Other NMBI","Non-market","jump",0
"979","Transport","Investment in Rail Infrastructure","ITA",2019,9,"NMBI","Other NMBI",3,0,0,1,0,"OECD","Public expenditure for rail","Public rail investment","Other NMBI","Non-market","jump",1
"980","Transport","Investment in Rail Infrastructure","BGR",2019,4,"NMBI","Other NMBI",2,-4,0,1,0,"OECD","Public expenditure for rail","Public rail investment","Other NMBI","Non-market","jump",1
"981","Transport","Labels Passenger Cars","ARG",2019,10,"NMBI","Information",10,10,1,1,1,"OECD","Label","Label","Information","Non-market","jump",0
"982","Transport","Taxation","IRL",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Vehicle tax","Vehicle taxation","","Market","jump",1
"983","Transport","Taxation","FRA",2019,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Vehicle tax","Vehicle taxation","","Market","jump",1
"984","Buildings","Bans and Phaseouts Fossil Fuels Heating","SWE",2020,5,"NMBI","Technology Standards",2,2,0,1,1,"OECD","Ban & phase out of fossil heatings","Ban","Technology Standards","Non-market","jump",1
"985","Buildings","Bans and Phaseouts Fossil Fuels Heating","NLD",2020,4,"NMBI","Technology Standards",2,4,0,1,0,"OECD","Ban & phase out of fossil heatings","Ban","Technology Standards","Non-market","jump",1
"986","Buildings","Bans and Phaseouts Fossil Fuels Heating","GBR",2020,1,"NMBI","Technology Standards",1,1,1,0,0,"OECD","Ban & phase out of fossil heatings","Ban","Technology Standards","Non-market","jump",1
"987","Buildings","BuildingEnergyCodes","CHE",2020,10,"NMBI","Performance Standards",5,5,0,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",1
"988","Buildings","BuildingEnergyCodes","MEX",2020,8,"NMBI","Performance Standards",3,3,0,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",0
"989","Buildings","BuildingEnergyCodes","SAU",2020,10,"NMBI","Performance Standards",10,10,1,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",0
"990","Buildings","BuildingEnergyCodes","BGR",2020,10,"NMBI","Performance Standards",5,5,0,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",1
"991","Buildings","BuildingEnergyCodes","ROU",2020,10,"NMBI","Performance Standards",10,10,1,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",1
"992","Buildings","BuildingEnergyCodes","SVK",2020,10,"NMBI","Performance Standards",10,10,1,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",1
"993","Buildings","BuildingEnergyCodes","ARG",2020,5,"NMBI","Performance Standards",5,5,1,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",0
"994","Buildings","BuildingEnergyCodes","POL",2020,10,"NMBI","Performance Standards",5,5,0,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",1
"995","Buildings","BuildingEnergyCodes","CHL",2020,8,"NMBI","Performance Standards",3,3,0,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",0
"996","Buildings","BuildingEnergyCodes","COL",2020,10,"NMBI","Performance Standards",10,10,1,1,1,"OECD","Building energy code","Building code","Performance Standards","Non-market","jump",0
"997","Buildings","Carbon Tax Buildings","PRT",2020,7,"MBI","Carbon Pricing",3,4,0,1,1,"OECD","Carbon tax","Taxation","Carbon Pricing","Market","jump",1
"998","Buildings","Financial support","DEU",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"999","Buildings","Financial support","ITA",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"1000","Buildings","Fossil Fuel Subsides Buildings","IND",2020,3,"MBI","Carbon Pricing",1,2,0,0,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1001","Buildings","Fossil Fuel Subsides Buildings","IDN",2020,3,"MBI","Carbon Pricing",1,2,0,0,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1002","Buildings","Labels Appliances","PER",2020,5,"NMBI","Information",2,2,0,1,1,"OECD","Label","Label","Information","Non-market","jump",0
"1003","Electricity","Auction","HUN",2020,3,"MBI","Subsidy",3,3,1,1,1,"OECD","Renewable auction","Renewable subsidy","Subsidy","Market","jump",1
"1004","Electricity","Auction","ITA",2020,6,"MBI","Subsidy",6,6,1,1,1,"OECD","Renewable auction","Renewable subsidy","Subsidy","Market","jump",1
"1005","Electricity","Auction","IRL",2020,6,"MBI","Subsidy",6,6,1,1,1,"OECD","Renewable auction","Renewable subsidy","Subsidy","Market","jump",1
"1006","Electricity","Auction","GRC",2020,5,"MBI","Subsidy",3,-1,0,1,0,"OECD","Renewable auction","Renewable subsidy","Subsidy","Market","jump",1
"1007","Electricity","BanPhaseOutCoal","PER",2020,3,"NMBI","Technology Standards",3,3,1,1,1,"OECD","Ban & phase out of coal plants","Ban","Technology Standards","Non-market","jump",0
"1008","Electricity","BanPhaseOutCoal","AUT",2020,8,"NMBI","Technology Standards",2,2,0,1,1,"OECD","Ban & phase out of coal plants","Ban","Technology Standards","Non-market","jump",1
"1009","Electricity","BanPhaseOutCoal","SWE",2020,8,"NMBI","Technology Standards",2,2,0,1,1,"OECD","Ban & phase out of coal plants","Ban","Technology Standards","Non-market","jump",1
"1010","Electricity","Carbon Tax Electricity","PRT",2020,10,"MBI","Carbon Pricing",2,3,0,1,1,"OECD","Carbon tax","Taxation","Carbon Pricing","Market","jump",1
"1011","Electricity","Carbon Tax Electricity","CAN",2020,10,"MBI","Carbon Pricing",2,8,0,1,0,"OECD","Carbon tax","Taxation","Carbon Pricing","Market","jump",1
"1012","Electricity","ETS Electricity","MEX",2020,3,"MBI","Carbon Pricing",3,3,1,1,1,"OECD","Emissions trading scheme","Taxation","Carbon Pricing","Market","jump",0
"1013","Electricity","ETS Electricity","CHE",2020,10,"MBI","Carbon Pricing",2,3,0,1,1,"OECD","Emissions trading scheme","Taxation","Carbon Pricing","Market","jump",1
"1014","Electricity","PlanningRenewablesExpansion","AUS",2020,9,"NMBI","Other regulatory instruments",2,2,0,1,1,"OECD","Renewable expansion planning","Planning","Other regulatory instruments","Non-market","jump",1
"1015","Electricity","PlanningRenewablesExpansion","SAU",2020,1,"NMBI","Other regulatory instruments",1,1,1,0,0,"OECD","Renewable expansion planning","Planning","Other regulatory instruments","Non-market","jump",0
"1016","Electricity","Renewable energy certificates","ROU",2020,10,"MBI","Subsidy",1,2,0,0,1,"OECD","Renewable portfolio standard","Renewable portfolio standard","Subsidy","Non-market","slow_increase",1
"1017","Industry","Carbon Tax Industry","CAN",2020,8,"MBI","Carbon Pricing",2,6,0,1,0,"OECD","Carbon tax","Taxation","Carbon Pricing","Market","jump",1
"1018","Industry","EnergyEfficiencyMandates","SAU",2020,7,"NMBI","Other regulatory instruments",4,4,0,1,1,"OECD","Energy efficiency mandate","Energy efficiency mandate","Other regulatory instruments","Non-market","jump",0
"1019","Industry","EnergyEfficiencyMandates","FRA",2020,6,"NMBI","Other regulatory instruments",4,4,0,1,1,"OECD","Energy efficiency mandate","Energy efficiency mandate","Other regulatory instruments","Non-market","jump",1
"1020","Industry","ETS Industry","MEX",2020,3,"MBI","Carbon Pricing",3,3,1,1,1,"OECD","Emissions trading scheme","Taxation","Carbon Pricing","Market","jump",0
"1021","Industry","ETS Industry","CHE",2020,10,"MBI","Carbon Pricing",2,3,0,1,1,"OECD","Emissions trading scheme","Taxation","Carbon Pricing","Market","jump",1
"1022","Industry","Fossil Fuel Subsidies Industry","CHN",2020,10,"MBI","Carbon Pricing",1,2,0,0,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1023","Industry","Fossil Fuel Subsidies Industry","BRA",2020,7,"MBI","Carbon Pricing",2,2,0,1,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1024","Industry","Fossil Fuel Subsidies Industry","MEX",2020,9,"MBI","Carbon Pricing",4,2,0,1,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1025","Industry","Fossil Fuel Subsidies Industry","CHL",2020,7,"MBI","Carbon Pricing",2,1,0,1,0,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1026","Industry","Fossil Fuel Subsidies Industry","RUS",2020,10,"MBI","Carbon Pricing",9,10,0,1,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1027","Industry","Fossil Fuel Subsidies Industry","GRC",2020,6,"MBI","Carbon Pricing",1,2,0,0,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","slow_increase",1
"1028","Transport","Bans and Phaseouts passenger cars ICE","CAN",2020,2,"NMBI","Technology Standards",2,2,1,1,1,"OECD","Ban & phase out of fossil cars","Ban","Technology Standards","Non-market","jump",1
"1029","Transport","Carbon Tax Transport","PRT",2020,7,"MBI","Carbon Pricing",3,3,0,1,1,"OECD","Carbon tax","Driving taxation","Carbon Pricing","Market","jump",1
"1030","Transport","Carbon Tax Transport","CAN",2020,6,"MBI","Carbon Pricing",2,4,0,1,0,"OECD","Carbon tax","Driving taxation","Carbon Pricing","Market","jump",1
"1031","Transport","Congestion Charges","SWE",2020,7,"MBI","Other MBI",2,1,0,1,0,"OECD","Congestion charge","Driving taxation","Other MBI","Market","jump",1
"1032","Transport","Financial support","DEU",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"1033","Transport","Financial support","CHN",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",0
"1034","Transport","Financial support","ESP",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"1035","Transport","Financial support","FIN",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"1036","Transport","Financial support","FRA",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"1037","Transport","Financial support","POL",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"1038","Transport","Financial support","ITA",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"1039","Transport","Financial support","JPN",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",1
"1040","Transport","Financial support","RUS",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Subsidy","Green subsidy","","Market","jump",0
"1041","Transport","Fossil Fuel Subsidies Transport","COL",2020,9,"MBI","Carbon Pricing",5,7,0,1,0,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1042","Transport","Fossil Fuel Subsidies Transport","MEX",2020,5,"MBI","Carbon Pricing",3,1,0,1,0,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",0
"1043","Transport","Fossil Fuel Subsidies Transport","CHE",2020,5,"MBI","Carbon Pricing",2,3,0,1,1,"OECD","Fuel subsidy reform","Fuel subsidy reform","Carbon Pricing","Market","jump",1
"1044","Transport","Investment in Rail Infrastructure","TUR",2020,6,"NMBI","Other NMBI",1,2,0,0,1,"OECD","Public expenditure for rail","Public rail investment","Other NMBI","Non-market","jump",0
"1045","Transport","Investment in Rail Infrastructure","FIN",2020,6,"NMBI","Other NMBI",2,1,0,1,0,"OECD","Public expenditure for rail","Public rail investment","Other NMBI","Non-market","jump",1
"1046","Transport","Taxation","DEU",2020,NA,NA,NA,NA,NA,NA,NA,NA,"add-on","Vehicle tax","Vehicle taxation","","Market","jump",1
